2394081.001,314716.6411,0
2394825.114,315222.8981,0
2393832.964,314547.8888,0
2394001.716,314299.8512,0
2395241.904,315143.6128,0
2394735.647,315887.7256,0
2393991.534,315381.4687,0
2393822.782,315629.5063,0
2394814.933,316304.5156,0
2394646.18,316552.5532,0
2393405.992,315708.7915,0
2393912.249,314964.6787,0
2394656.362,315470.9357,0
2394825.114,315222.8981,0
